date,GPRD
2015-08-19,121.073371887207
2015-08-20,28.8467445373535
2015-08-21,86.264778137207
2015-08-22,79.3150024414063
2015-08-23,55.2094650268555
2015-08-24,103.356246948242
2015-08-25,58.1152229309082
2015-08-26,79.1060943603516
2015-08-27,85.7067947387695
2015-08-28,52.8856964111328
2015-08-29,64.2800979614258
2015-08-30,70.7538757324219
2015-08-31,79.2480316162109
2015-09-01,96.3266830444336
2015-09-02,75.7158355712891
2015-09-03,85.4856185913086
2015-09-04,98.0291290283203
2015-09-05,91.2762603759766
2015-09-06,82.6420211791992
2015-09-07,84.0753173828125
2015-09-08,117.954940795898
2015-09-09,142.708526611328
2015-09-10,143.312561035156
2015-09-11,118.872039794922
2015-09-12,101.751220703125
2015-09-13,55.3118896484375
2015-09-14,79.9412994384766
2015-09-15,122.687690734863
2015-09-16,83.4731903076172
2015-09-17,83.4099731445313
2015-09-18,83.9130554199219
2015-09-19,83.0118408203125
2015-09-20,68.1832122802734
2015-09-21,86.4148101806641
2015-09-22,188.750305175781
2015-09-23,85.7754898071289
2015-09-24,88.6950607299805
2015-09-25,81.8399124145508
2015-09-26,78.3838043212891
2015-09-27,75.0419845581055
2015-09-28,92.1320953369141
2015-09-29,111.609420776367
2015-09-30,101.275955200195
2015-10-01,128.454452514648
2015-10-02,180.35090637207
2015-10-03,70.5552215576172
2015-10-04,81.9942474365234
2015-10-05,91.0956115722656
2015-10-06,113.134147644043
2015-10-07,110.682456970215
2015-10-08,70.6383666992188
2015-10-09,88.3863754272461
2015-10-10,107.574989318848
2015-10-11,83.1110229492188
2015-10-12,79.3150024414063
2015-10-13,80.6850051879883
2015-10-14,105.439826965332
2015-10-15,84.3199081420898
2015-10-16,90.1936721801758
2015-10-17,110.287628173828
2015-10-18,67.1054229736328
2015-10-19,85.0739669799805
2015-10-20,70.160285949707
2015-10-21,69.3731460571289
2015-10-22,68.8524475097656
2015-10-23,79.1398468017578
2015-10-24,73.325065612793
2015-10-25,51.9392166137695
2015-10-26,83.8624725341797
2015-10-27,49.4413070678711
2015-10-28,68.0373382568359
2015-10-29,62.6490325927734
2015-10-30,91.5073928833008
2015-10-31,81.2900009155273
2015-11-01,46.562198638916
2015-11-02,109.919296264648
2015-11-03,53.2722892761231
2015-11-04,96.482551574707
2015-11-05,60.4483108520508
2015-11-06,89.1845169067383
2015-11-07,102.216369628906
2015-11-08,84.1081619262695
2015-11-09,87.3079833984375
2015-11-10,85.3021697998047
2015-11-11,51.9803771972656
2015-11-12,44.1185493469238
2015-11-13,61.5718879699707
2015-11-14,121.145332336426
2015-11-15,129.061080932617
2015-11-16,291.9892578125
2015-11-17,354.051879882813
2015-11-18,309.495361328125
2015-11-19,242.893707275391
2015-11-20,212.192947387695
2015-11-21,171.536880493164
2015-11-22,203.526397705078
2015-11-23,170.007354736328
2015-11-24,246.838134765625
2015-11-25,247.6171875
2015-11-26,172.980026245117
2015-11-27,237.591064453125
2015-11-28,101.363754272461
2015-11-29,103.517738342285
2015-11-30,100.228973388672
2015-12-01,170.499816894531
2015-12-02,192.697845458984
2015-12-03,157.924728393555
2015-12-04,156.332916259766
2015-12-05,158.127456665039
2015-12-06,135.338363647461
2015-12-07,197.367156982422
2015-12-08,197.981460571289
2015-12-09,199.496368408203
2015-12-10,147.407211303711
2015-12-11,150.003067016602
2015-12-12,103.647300720215
2015-12-13,81.6238479614258
2015-12-14,119.418579101563
2015-12-15,142.257507324219
2015-12-16,170.604339599609
2015-12-17,162.979965209961
2015-12-18,134.475006103516
2015-12-19,115.437965393066
2015-12-20,100.598587036133
2015-12-21,165.017211914063
2015-12-22,143.277145385742
2015-12-23,73.7386703491211
2015-12-24,111.124473571777
2015-12-25,160.934463500977
2015-12-26,135.35221862793
2015-12-27,102.932891845703
2015-12-28,147.822494506836
2015-12-29,109.346893310547
2015-12-30,141.562728881836
2015-12-31,70.1072540283203
2016-01-01,208.835784912109
2016-01-02,89.8144378662109
2016-01-03,113.11206817627
2016-01-04,133.571273803711
2016-01-05,205.159027099609
2016-01-06,161.469329833984
2016-01-07,205.203308105469
2016-01-08,181.014633178711
2016-01-09,67.2000579833984
2016-01-10,100.817276000977
2016-01-11,95.2495498657227
2016-01-12,106.389038085938
2016-01-13,139.334609985352
2016-01-14,125.476051330566
2016-01-15,112.73136138916
2016-01-16,92.9843597412109
2016-01-17,102.029808044434
2016-01-18,147.984130859375
2016-01-19,154.420455932617
2016-01-20,194.337295532227
2016-01-21,87.8665161132813
2016-01-22,110.862373352051
2016-01-23,82.9128952026367
2016-01-24,85.9392547607422
2016-01-25,82.8141937255859
2016-01-26,72.0123443603516
2016-01-27,93.9735488891602
2016-01-28,76.8379058837891
2016-01-29,83.2523574829102
2016-01-30,40.5455055236816
2016-01-31,40.7282905578613
2016-02-01,132.706878662109
2016-02-02,103.517738342285
2016-02-03,104.031044006348
2016-02-04,96.6531753540039
2016-02-05,109.377235412598
2016-02-06,77.3203735351563
2016-02-07,110.189361572266
2016-02-08,139.53092956543
2016-02-09,77.6004180908203
2016-02-10,99.3273620605469
2016-02-11,118.475242614746
2016-02-12,106.143692016602
2016-02-13,64.6354675292969
2016-02-14,115.976112365723
2016-02-15,81.1903839111328
2016-02-16,128.851913452148
2016-02-17,134.091949462891
2016-02-18,118.959609985352
2016-02-19,161.588668823242
2016-02-20,69.3517837524414
2016-02-21,61.2178840637207
2016-02-22,104.662483215332
2016-02-23,150.357681274414
2016-02-24,115.613136291504
2016-02-25,57.1890869140625
2016-02-26,88.8737716674805
2016-02-27,46.477352142334
2016-02-28,101.820732116699
2016-02-29,59.7348289489746
2016-03-01,123.235404968262
2016-03-02,81.8512420654297
2016-03-03,131.775665283203
2016-03-04,72.0123443603516
2016-03-05,68.61474609375
2016-03-06,51.6579742431641
2016-03-07,67.1815643310547
2016-03-08,103.057662963867
2016-03-09,91.760871887207
2016-03-10,99.9481582641602
2016-03-11,58.5100250244141
2016-03-12,55.9420394897461
2016-03-13,64.3217010498047
2016-03-14,134.748504638672
2016-03-15,132.502700805664
2016-03-16,100.380844116211
2016-03-17,79.6693496704102
2016-03-18,104.469940185547
2016-03-19,40.4869384765625
2016-03-20,74.3637619018555
2016-03-21,112.463714599609
2016-03-22,76.3704376220703
2016-03-23,245.375381469727
2016-03-24,141.84797668457
2016-03-25,186.761978149414
2016-03-26,101.585411071777
2016-03-27,65.1118927001953
2016-03-28,157.186874389648
2016-03-29,168.956314086914
2016-03-30,140.478256225586
2016-03-31,131.277450561523
2016-04-01,156.70491027832
2016-04-02,88.5037155151367
2016-04-03,105.790588378906
2016-04-04,113.142723083496
2016-04-05,89.2608032226563
2016-04-06,101.514175415039
2016-04-07,93.8784332275391
2016-04-08,46.477352142334
2016-04-09,44.5455322265625
2016-04-10,69.5917587280273
2016-04-11,95.7389450073242
2016-04-12,79.8209075927734
2016-04-13,97.7021408081055
2016-04-14,96.7815322875977
2016-04-15,86.4148101806641
2016-04-16,55.6374435424805
2016-04-17,64.1142120361328
2016-04-18,52.3036994934082
2016-04-19,90.2462387084961
2016-04-20,93.1805267333984
2016-04-21,93.311767578125
2016-04-22,76.7215957641602
2016-04-23,40.4959373474121
2016-04-24,86.9820861816406
2016-04-25,80.2722396850586
2016-04-26,80.3046722412109
2016-04-27,74.1619644165039
2016-04-28,105.861022949219
2016-04-29,77.5373458862305
2016-04-30,71.8388214111328
2016-05-01,77.3635711669922
2016-05-02,99.3186111450195
2016-05-03,71.1287536621094
2016-05-04,104.36856842041
2016-05-05,103.826751708984
2016-05-06,79.3679504394531
2016-05-07,54.5796966552734
2016-05-08,22.331916809082
2016-05-09,100.380844116211
2016-05-10,72.8036880493164
2016-05-11,113.594688415527
2016-05-12,101.358123779297
2016-05-13,88.2175140380859
2016-05-14,45.9498672485352
2016-05-15,72.9640426635742
2016-05-16,66.8685989379883
2016-05-17,88.4044723510742
2016-05-18,92.4007720947266
2016-05-19,73.9206161499023
2016-05-20,115.902481079102
2016-05-21,83.9130554199219
2016-05-22,104.168800354004
2016-05-23,121.707763671875
2016-05-24,86.6769714355469
2016-05-25,75.7446899414063
2016-05-26,68.9161148071289
2016-05-27,81.8512420654297
2016-05-28,62.501277923584
2016-05-29,44.966983795166
2016-05-30,108.727607727051
2016-05-31,141.110443115234
2016-06-01,100.839195251465
2016-06-02,94.6447906494141
2016-06-03,144.198837280273
2016-06-04,56.8118476867676
2016-06-05,63.5504608154297
2016-06-06,101.405136108398
2016-06-07,79.2243423461914
2016-06-08,76.7215957641602
2016-06-09,61.3438453674316
2016-06-10,62.166145324707
2016-06-11,44.4368858337402
2016-06-12,16.3583602905273
2016-06-13,93.311767578125
2016-06-14,108.355018615723
2016-06-15,129.708984375
2016-06-16,78.9812774658203
2016-06-17,99.2867736816406
2016-06-18,70.8991851806641
2016-06-19,103.749320983887
2016-06-20,90.8284683227539
2016-06-21,116.319175720215
2016-06-22,104.511734008789
2016-06-23,106.85701751709
2016-06-24,67.6034240722656
2016-06-25,54.4958267211914
2016-06-26,38.2513580322266
2016-06-27,109.869575500488
2016-06-28,96.4418411254883
2016-06-29,151.014114379883
2016-06-30,134.228500366211
2016-07-01,112.062507629395
2016-07-02,88.8737716674805
2016-07-03,102.715278625488
2016-07-04,42.8349266052246
2016-07-05,98.2786178588867
2016-07-06,107.646217346191
2016-07-07,141.47932434082
2016-07-08,131.02864074707
2016-07-09,109.11988067627
2016-07-10,121.487808227539
2016-07-11,90.2462387084961
2016-07-12,114.820373535156
2016-07-13,57.693489074707
2016-07-14,109.424156188965
2016-07-15,91.6139526367188
2016-07-16,237.537460327148
2016-07-17,188.214080810547
2016-07-18,158.042343139648
2016-07-19,190.248825073242
2016-07-20,104.293731689453
2016-07-21,146.573791503906
2016-07-22,150.144714355469
2016-07-23,77.7395248413086
2016-07-24,104.01782989502
2016-07-25,100.571311950684
2016-07-26,81.7917938232422
2016-07-27,99.4293670654297
2016-07-28,90.8936233520508
2016-07-29,107.763870239258
2016-07-30,66.5174179077148
2016-07-31,49.3186264038086
2016-08-01,98.5883255004883
2016-08-02,126.302406311035
2016-08-03,118.507537841797
2016-08-04,154.444473266602
2016-08-05,93.311767578125
2016-08-06,45.0077133178711
2016-08-07,72.8926849365234
2016-08-08,116.026893615723
2016-08-09,114.039222717285
2016-08-10,116.230445861816
2016-08-11,97.5795135498047
2016-08-12,112.608535766602
2016-08-13,96.7815322875977
2016-08-14,87.1728363037109
2016-08-15,97.8120422363281
2016-08-16,95.1244125366211
2016-08-17,61.1550941467285
2016-08-18,118.659133911133
2016-08-19,78.4039688110352
2016-08-20,55.8539276123047
2016-08-21,23.1109371185303
2016-08-22,84.603889465332
2016-08-23,89.98486328125
2016-08-24,139.232269287109
2016-08-25,176.965209960938
2016-08-26,80.3046722412109
2016-08-27,117.300559997559
2016-08-28,71.8171844482422
2016-08-29,151.196044921875
2016-08-30,79.7470016479492
2016-08-31,86.1806182861328
2016-09-01,72.0123443603516
2016-09-02,77.3738403320313
2016-09-03,81.9041442871094
2016-09-04,86.4900131225586
2016-09-05,52.6999397277832
2016-09-06,91.3391799926758
2016-09-07,91.8739852905273
2016-09-08,60.4115676879883
2016-09-09,116.914161682129
2016-09-10,110.292144775391
2016-09-11,93.0932388305664
2016-09-12,137.54606628418
2016-09-13,122.256446838379
2016-09-14,115.554695129395
2016-09-15,99.2352600097656
2016-09-16,51.0339546203613
2016-09-17,66.8361740112305
2016-09-18,104.68611907959
2016-09-19,255.727844238281
2016-09-20,183.10676574707
2016-09-21,162.74104309082
2016-09-22,95.4630432128906
2016-09-23,100.248756408691
2016-09-24,71.666130065918
2016-09-25,52.461483001709
2016-09-26,133.841125488281
2016-09-27,83.8624725341797
2016-09-28,115.891578674316
2016-09-29,104.655303955078
2016-09-30,120.288764953613
2016-10-01,47.7200622558594
2016-10-02,64.7935028076172
2016-10-03,64.8367385864258
2016-10-04,147.346496582031
2016-10-05,119.911956787109
2016-10-06,92.6933517456055
2016-10-07,25.3189888000488
2016-10-08,50.1904220581055
2016-10-09,101.564575195313
2016-10-10,90.0154266357422
2016-10-11,85.3754577636719
2016-10-12,101.612503051758
2016-10-13,112.539222717285
2016-10-14,93.1805267333984
2016-10-15,60.4483108520508
2016-10-16,53.5518989562988
2016-10-17,128.757049560547
2016-10-18,114.423759460449
2016-10-19,112.19987487793
2016-10-20,115.554695129395
2016-10-21,78.9812774658203
2016-10-22,81.6326675415039
2016-10-23,79.8209075927734
2016-10-24,86.0407180786133
2016-10-25,71.296989440918
2016-10-26,96.9532012939453
2016-10-27,99.0939025878906
2016-10-28,82.2097091674805
2016-10-29,66.8361740112305
2016-10-30,82.4394683837891
2016-10-31,63.8147888183594
2016-11-01,89.6714172363281
2016-11-02,77.0364608764648
2016-11-03,62.0509796142578
2016-11-04,48.2178726196289
2016-11-05,65.1225662231445
2016-11-06,69.6567993164063
2016-11-07,66.0113143920898
2016-11-08,89.6714172363281
2016-11-09,50.1904220581055
2016-11-10,71.2380142211914
2016-11-11,94.9030303955078
2016-11-12,39.5766754150391
2016-11-13,67.6034240722656
2016-11-14,153.250457763672
2016-11-15,81.4565811157227
2016-11-16,106.85701751709
2016-11-17,59.9559783935547
2016-11-18,92.1437454223633
2016-11-19,61.8786010742188
2016-11-20,52.5804443359375
2016-11-21,118.517631530762
2016-11-22,100.061660766602
2016-11-23,75.6825714111328
2016-11-24,67.7185897827148
2016-11-25,76.489128112793
2016-11-26,83.1423797607422
2016-11-27,109.895614624023
2016-11-28,111.199264526367
2016-11-29,145.429794311523
2016-11-30,120.172019958496
2016-12-01,146.614334106445
2016-12-02,64.8614654541016
2016-12-03,36.3519096374512
2016-12-04,22.9508152008057
2016-12-05,85.2290115356445
2016-12-06,68.572265625
2016-12-07,103.347755432129
2016-12-08,75.3998718261719
2016-12-09,71.0851440429688
2016-12-10,62.5856246948242
2016-12-11,47.322395324707
2016-12-12,95.4974517822266
2016-12-13,137.071762084961
2016-12-14,110.947242736816
2016-12-15,108.933471679688
2016-12-16,107.91650390625
2016-12-17,57.1132354736328
2016-12-18,81.59033203125
2016-12-19,85.8813781738281
2016-12-20,114.642601013184
2016-12-21,195.184967041016
2016-12-22,125.217338562012
2016-12-23,182.836532592773
2016-12-24,100.550117492676
2016-12-25,90.0698165893555
2016-12-26,95.7389450073242
2016-12-27,90.8684387207031
2016-12-28,127.406455993652
2016-12-29,98.7843246459961
2016-12-30,206.666427612305
2016-12-31,152.978256225586
2017-01-01,108.471992492676
2017-01-02,146.650131225586
2017-01-03,121.974388122559
2017-01-04,108.890632629395
2017-01-05,68.1382598876953
2017-01-06,129.061080932617
2017-01-07,71.2380142211914
2017-01-08,37.8147010803223
2017-01-09,161.027603149414
2017-01-10,66.4729309082031
2017-01-11,137.61408996582
2017-01-12,129.810333251953
2017-01-13,127.044502258301
2017-01-14,64.4468383789063
2017-01-15,29.1856174468994
2017-01-16,72.5861434936523
2017-01-17,100.71996307373
2017-01-18,102.498573303223
2017-01-19,125.666450500488
2017-01-20,104.655303955078
2017-01-21,39.0172882080078
2017-01-22,85.1360855102539
2017-01-23,111.450874328613
2017-01-24,96.9780960083008
2017-01-25,104.376091003418
2017-01-26,111.431945800781
2017-01-27,119.157112121582
2017-01-28,98.6372528076172
2017-01-29,116.230445861816
2017-01-30,166.489547729492
2017-01-31,188.690567016602
2017-02-01,150.571258544922
2017-02-02,166.102966308594
2017-02-03,184.031539916992
2017-02-04,148.071350097656
2017-02-05,50.5184631347656
2017-02-06,83.5602645874023
2017-02-07,184.341873168945
2017-02-08,101.925163269043
2017-02-09,92.3006439208984
2017-02-10,212.408935546875
2017-02-11,128.201751708984
2017-02-12,89.3276672363281
2017-02-13,132.02262878418
2017-02-14,185.853637695313
2017-02-15,118.859680175781
2017-02-16,127.406455993652
2017-02-17,88.5214996337891
2017-02-18,92.2487258911133
2017-02-19,95.0626525878906
2017-02-20,110.418930053711
2017-02-21,139.232269287109
2017-02-22,95.2495498657227
2017-02-23,59.7756576538086
2017-02-24,90.8207626342773
2017-02-25,43.4720153808594
2017-02-26,48.1078300476074
2017-02-27,81.3613128662109
2017-02-28,69.5692672729492
2017-03-01,130.100845336914
2017-03-02,114.542457580566
2017-03-03,64.7708740234375
2017-03-04,16.4395408630371
2017-03-05,122.122314453125
2017-03-06,117.259033203125
2017-03-07,141.889221191406
2017-03-08,111.124473571777
2017-03-09,123.038230895996
2017-03-10,71.8042144775391
2017-03-11,52.9034118652344
2017-03-12,75.8024673461914
2017-03-13,78.4702987670898
2017-03-14,59.8329162597656
2017-03-15,95.8620834350586
2017-03-16,80.5759735107422
2017-03-17,97.0392684936523
2017-03-18,91.1352386474609
2017-03-19,99.9150314331055
2017-03-20,140.570205688477
2017-03-21,81.2188262939453
2017-03-22,156.499267578125
2017-03-23,131.190795898438
2017-03-24,177.373382568359
2017-03-25,83.8119506835938
2017-03-26,46.9392166137695
2017-03-27,116.55330657959
2017-03-28,87.326042175293
2017-03-29,93.5442657470703
2017-03-30,75.6294021606445
2017-03-31,118.137214660645
2017-04-01,66.3342742919922
2017-04-02,68.0664596557617
2017-04-03,79.8949508666992
2017-04-04,150.571258544922
2017-04-05,125.199409484863
2017-04-06,124.101959228516
2017-04-07,143.822967529297
2017-04-08,176.617950439453
2017-04-09,130.355667114258
2017-04-10,134.956451416016
2017-04-11,97.2601928710938
2017-04-12,171.339706420898
2017-04-13,156.746109008789
2017-04-14,123.939598083496
2017-04-15,118.795532226563
2017-04-16,86.1424179077148
2017-04-17,111.512176513672
2017-04-18,106.665870666504
2017-04-19,152.968887329102
2017-04-20,178.773498535156
2017-04-21,130.759246826172
2017-04-22,127.406455993652
2017-04-23,41.2010917663574
2017-04-24,142.731811523438
2017-04-25,61.8208618164063
2017-04-26,92.1579818725586
2017-04-27,104.497398376465
2017-04-28,126.36498260498
2017-04-29,84.0753173828125
2017-04-30,37.9881629943848
2017-05-01,126.250305175781
2017-05-02,126.741722106934
2017-05-03,109.722267150879
2017-05-04,95.9502410888672
2017-05-05,76.3057556152344
2017-05-06,69.868049621582
2017-05-07,22.034818649292
2017-05-08,72.8036880493164
2017-05-09,77.8119964599609
2017-05-10,123.999862670898
2017-05-11,99.90283203125
2017-05-12,78.9882049560547
2017-05-13,30.5104904174805
2017-05-14,37.6428146362305
2017-05-15,75.4284896850586
2017-05-16,74.9207534790039
2017-05-17,97.4284591674805
2017-05-18,97.7310333251953
2017-05-19,75.7158355712891
2017-05-20,62.501277923584
2017-05-21,54.8665466308594
2017-05-22,143.482223510742
2017-05-23,139.232269287109
2017-05-24,181.950408935547
2017-05-25,146.439727783203
2017-05-26,218.068725585938
2017-05-27,150.571258544922
2017-05-28,86.6030807495117
2017-05-29,103.302528381348
2017-05-30,128.184906005859
2017-05-31,157.741317749023
2017-06-01,90.672477722168
2017-06-02,88.5713272094727
2017-06-03,80.7943344116211
2017-06-04,85.8548889160156
2017-06-05,276.609527587891
2017-06-06,227.277359008789
2017-06-07,245.956832885742
2017-06-08,182.932846069336
2017-06-09,121.293510437012
2017-06-10,67.0400619506836
2017-06-11,50.5184631347656
2017-06-12,144.548400878906
2017-06-13,107.038757324219
2017-06-14,77.3964385986328
2017-06-15,108.018508911133
2017-06-16,105.618103027344
2017-06-17,71.3734512329102
2017-06-18,97.2085342407227
2017-06-19,171.012100219727
2017-06-20,204.199371337891
2017-06-21,180.242660522461
2017-06-22,210.32177734375
2017-06-23,107.308525085449
2017-06-24,90.933235168457
2017-06-25,65.094123840332
2017-06-26,128.394088745117
2017-06-27,106.096473693848
2017-06-28,110.05207824707
2017-06-29,103.356246948242
2017-06-30,102.601654052734
2017-07-01,96.482551574707
2017-07-02,66.547119140625
2017-07-03,120.572387695313
2017-07-04,77.9427719116211
2017-07-05,208.900665283203
2017-07-06,177.171371459961
2017-07-07,115.72289276123
2017-07-08,100.658134460449
2017-07-09,113.185684204102
2017-07-10,98.0049591064453
2017-07-11,112.502304077148
2017-07-12,94.1699905395508
2017-07-13,55.3772735595703
2017-07-14,93.1047134399414
2017-07-15,35.4285316467285
2017-07-16,44.069637298584
2017-07-17,113.995239257813
2017-07-18,140.661041259766
2017-07-19,67.0334091186523
2017-07-20,114.766120910645
2017-07-21,80.1047668457031
2017-07-22,94.7678680419922
2017-07-23,120.328315734863
2017-07-24,53.3210067749023
2017-07-25,100.202224731445
2017-07-26,125.105178833008
2017-07-27,107.202842712402
2017-07-28,113.884994506836
2017-07-29,66.251350402832
2017-07-30,71.3232269287109
2017-07-31,170.750915527344
2017-08-01,198.393356323242
2017-08-02,145.288055419922
2017-08-03,135.809371948242
2017-08-04,95.5548400878906
2017-08-05,77.6004180908203
2017-08-06,77.9427719116211
2017-08-07,127.924362182617
2017-08-08,169.714096069336
2017-08-09,136.295272827148
2017-08-10,215.31689453125
2017-08-11,145.500778198242
2017-08-12,181.904006958008
2017-08-13,75.9763259887695
2017-08-14,202.680999755859
2017-08-15,232.356369018555
2017-08-16,159.367523193359
2017-08-17,102.841156005859
2017-08-18,138.914138793945
2017-08-19,126.864295959473
2017-08-20,73.7491836547852
2017-08-21,177.332305908203
2017-08-22,250.005111694336
